Dentist_Id,Crown_Count,Filling_Count,Root_Canal_Count,Extract_Count,Per_Visit_Payment
137307,19,76,4,2,370.3718391
137308,90,463,41,79,211.5300193
137310,10,43,12,5,155.5371951
137311,85,328,27,0,148.2711635
137312,0,0,0,0,382.8815217
137313,29,415,6,12,240.7275989
137314,16,39,2,3,219.4865833
137315,0,0,0,1,239.2
137316,5,31,0,0,184.3155172
137318,184,755,21,42,233.6305306
137320,0,2,0,0,282.8666667
137321,2,153,0,4,293.1503604
137323,54,208,20,25,329.4232687
137324,53,248,12,28,189.3009239
137325,30,271,11,7,167.3865527
137326,8,16,0,7,144.6422535
137328,141,324,26,66,351.9901178
137329,12,56,2,0,219.6723567
137330,0,0,0,0,149.4795238
137331,5,4,1,0,229.3
137332,1,17,2,0,
137333,0,0,0,0,519.4080137
137334,34,743,6,6,317.3514363
137335,65,203,25,9,185.5028669
137336,43,220,3,21,175.5112062
137337,66,100,13,3,222.1778103
137338,0,0,0,0,312.7166667
137340,6,124,7,56,189.5062753
137341,1,69,0,2,510.6421739
137342,28,97,5,3,346.7782051
137343,0,0,0,0,114.41
137344,0,0,0,0,256.88
137345,0,0,0,0,183.575
137346,0,0,0,0,170
137347,27,109,2,2,185.5816473
137348,2,6,0,0,249
137349,26,136,1,12,357.465566
137350,0,4,0,0,773.6
137351,128,1242,113,108,460.1073182
137353,174,1476,99,183,616.8
137354,0,206,0,0,150.2201142
137355,0,4,0,0,792
137356,0,0,0,0,101
137357,0,0,0,0,622.5
137358,42,157,11,27,292.1014196
137359,4,7,4,0,513.5363636
137360,0,0,0,0,341.4390977
137361,0,0,0,0,444.7433884
137362,0,0,0,0,347.8757282
137363,0,0,0,0,267.4172897
137364,0,0,0,0,268.84375
137365,16,184,9,15,191.5433054
137366,3,120,0,4,194.3172986
137367,55,165,6,61,195.2218593
137372,6,138,3,6,319.5019531
137373,42,105,2,0,244.2334232
137374,0,0,0,0,134.6666667
137376,0,0,0,0,467.1223502
137377,279,506,67,90,176.4139572
137378,0,249,0,0,181.0353531
137379,173,635,61,43,198.3249573
137380,0,0,0,0,88
137381,1,2,2,1,135.184086
137382,0,269,0,80,200.5781056
137383,30,27,4,0,122.7
137385,0,423,0,73,237.7310345
137386,6,14,0,1,218.1569444
137387,6,41,0,1,258.6946429
137389,0,3,0,0,161.8
137390,8,96,2,7,308.9586777
137391,27,289,8,18,295.4666667
137392,15,17,18,2,214.2017241
137393,45,145,11,64,332.5666667
137394,9,16,0,2,225.3507463
137395,10,10,1,1,157.6631034
137396,1,39,0,0,220.5
137397,49,148,48,67,104.6333333
137398,0,0,0,77,563.4783439
137399,13,28,1,0,200.8731707
137400,2,42,0,8,152.081685
137401,1,1,0,0,1173.7
137402,0,0,0,0,154.67
137404,0,0,0,0,262
137405,0,2,0,1,82.77142857
137406,0,50,0,0,165.4685106
137407,51,151,16,12,174.2851385
137409,0,0,0,0,482.2969697
137410,19,169,15,5,367.0932886
137411,0,10,0,0,320.4652174
137412,0,4,0,0,123.52
137413,3,22,1,0,153.0466667
137416,0,0,0,0,126.2857143
137417,0,6,0,0,122.6895833
137418,0,11,0,0,184.3818182
137419,11,62,8,10,245.6235849
137420,0,24,0,1,557.0263158
137421,60,292,3,11,262.06984
137422,51,106,8,53,204.6613248
137423,0,0,0,0,0
137424,3,10,4,1,
137425,48,418,11,103,215.2473333
137426,34,257,7,6,219.1287118
137427,273,1487,49,186,318.2190964
137428,104,805,38,20,178.3242501
137429,17,85,2,1,184.6208235
137430,0,0,0,0,183.6947368
137431,120,267,21,9,201.0519263
137432,13,81,5,8,175.2917808
137433,20,276,5,23,156.575
137434,243,826,113,352,232.8553145
137437,53,554,15,51,188.6802734
137438,0,63,0,0,155.5443114
137439,86,268,24,63,270.249766
137441,18,156,2,8,203.1389796
137442,122,31,9,12,162.5213992
137443,0,80,0,17,174.1226444
137444,7,37,1,0,268.0211538
137446,43,96,6,7,270.8676678
137447,0,0,0,0,
137448,1,8,0,1,163.0155797
137449,48,350,17,34,205.8669919
137450,0,0,0,0,447.2094406
137451,0,0,0,0,184.8
137452,0,0,0,0,650.125
137457,0,0,0,0,414.9024367
137458,3,77,0,8,168.8480836
137459,26,91,8,0,211.0130208
137460,1,21,0,0,140.7631579
137461,117,283,18,0,142.53607
137462,61,205,3,7,181.9968591
137463,137,5306,33,264,390.8338847
137465,7,14,9,12,127.6478261
137466,0,3,0,0,177.7055556
137467,0,20,0,1,252.3
137468,0,2,0,4,210.7142857
137469,112,264,31,26,258.1688
137470,7,117,4,3,135.7985488
137471,87,320,5,9,236.4945928
137472,4,15,0,1,377.0071429
137473,0,0,0,2,63
137474,0,3,0,3,
137475,18,51,4,0,163.8039589
137476,1,12,0,0,162.7923077
137477,7,25,0,4,152.8980392
137478,0,0,0,0,423.015
137479,42,268,4,41,180.3219449
137480,156,754,13,11,245.9160227
137481,2,2,4,0,119.5916667
137482,193,735,84,54,191.6885798
137484,68,198,18,1,152.4382735
137485,252,481,97,106,219.9783218
137487,432,653,164,107,212.3762354
137488,8,9,1,0,150.9253521
137489,26,97,6,34,162.5584838
137490,37,116,1,0,198.6246734
137491,0,6,0,0,431.4571429
137492,12,44,1,0,168.0971631
137493,64,632,22,37,382.9328025
137494,0,0,0,0,139.4349693
137495,57,137,24,0,217.9056926
137497,0,0,0,0,99.5
137498,32,81,7,3,246.9284058
137499,0,42,0,2,300.7208333
137501,13,80,1,1,236.6276389
137502,83,485,7,17,179.2671579
137503,0,0,0,0,393.8644231
137505,58,1938,18,65,448.837473
137506,239,561,13,5,256.1580704
137507,0,0,0,0,83.47222222
137508,4,138,3,16,390.6943925
137509,134,365,17,16,217.617827
137510,0,531,0,84,153.0726471
137511,13,373,7,73,202.4918067
137512,59,175,17,25,243.2077007
137513,2,59,4,7,145.2865385
137514,140,389,39,53,212.8083631
137515,0,0,0,0,275
137516,158,565,26,15,261.0406698
137517,113,483,25,18,119.0305956
137518,34,78,3,3,155.3202851
137519,71,80,6,15,231.3404535
137520,4,20,0,0,141.566092
137521,0,0,0,0,129.3333333
137522,0,0,0,0,272.3986911
137523,0,0,0,1,
137524,129,433,25,104,499.9396388
137525,36,99,19,28,157.2020902
137526,0,0,0,15,
137527,28,325,21,14,264.619697
137528,25,165,4,1,342.3700292
137529,106,511,19,31,179.0241513
137531,2,35,0,0,214.1629032
137532,47,227,19,6,190.0705497
137533,17,98,7,9,151.1705521
137534,47,226,23,51,144.6575726
137535,0,9,0,0,331.367971
137536,95,326,14,0,198.9508348
137537,0,4,0,0,162.9714286
137538,0,0,0,0,121.2677419
137539,11,34,0,6,178.9951867
137540,0,71,0,1,314.4231481
137541,15,134,8,31,283.6417847
137542,26,377,5,54,447.1271529
137543,65,214,22,29,250.8213693
137544,2,2,0,0,457
137545,0,0,0,0,126
137546,5,18,1,1,126.6952055
137547,34,168,6,40,127.9170436
137548,114,738,23,19,156.813584
137549,0,0,0,0,181
137550,97,217,14,5,270.3050222
137551,152,423,22,9,261.5045074
137552,102,266,8,1,131.2183991
137553,117,323,21,39,156.5962609
137555,0,0,0,63,675.8230769
137556,18,122,2,4,318.7501742
137557,101,215,9,16,189.6499612
137558,55,172,3,11,336.7160381
137559,0,0,0,0,601.7428571
137560,31,161,22,13,252.3116848
137561,12,55,0,1,330.7180233
137563,0,0,0,0,627.6
137564,33,70,2,0,226.6650739
137565,318,761,123,96,352.7241927
137566,0,77,0,0,194.029805
137567,0,68,0,25,174.4830056
137568,0,471,0,0,198.5021242
137569,0,296,0,130,185.0007143
137570,20,115,9,7,202.7566225
137571,0,6,0,0,288.7722222
137572,118,502,5,0,298.5753668
137573,32,75,18,4,234.1470859
137574,16,136,6,2,131.8796938
137575,40,299,4,26,133.6493099
137576,76,244,8,27,252.183128
137577,0,5,0,1,227.6
137579,33,869,12,43,354.2260783
137581,33,129,42,29,308.6393365
137582,0,0,0,0,302.7875
137583,47,528,15,36,179.0141038
137584,66,101,13,20,202.2358663
137585,38,233,6,46,197.7266605
137586,110,525,12,30,410.3900131
137587,31,221,3,12,186.4247541
137588,37,66,5,9,315.2947674
137589,0,0,0,0,1500
137590,0,0,0,0,199.0705882
137591,0,8,0,0,162.6309859
137592,41,643,7,84,235.1926903
137594,63,160,27,41,154.2577493
137595,51,315,67,98,263.9954225
137596,1,1,0,1,430.5
137597,26,55,14,0,300.8883681
137598,0,0,0,0,226.7006852
137599,0,2,0,3,175.1
137600,1,200,2,0,198.381
137601,9,53,9,0,165.9565022
137603,0,450,0,0,172.9637102
137604,29,111,16,42,126.6416667
137605,0,13,0,0,398.2576389
137606,62,340,19,21,179.4892547
137608,0,0,0,0,327.5377333
137610,29,133,6,2,137.2097426
137611,31,106,16,16,186.8367241
137613,0,0,0,0,125.874115
137614,36,152,2,0,222.5505423
137615,1,5,2,0,448.6693548
137616,32,155,9,3,221.0813043
137617,64,701,13,39,290.333952
137618,30,128,3,22,226.8039463
137619,48,100,16,29,155.492459
137620,105,223,39,47,312.6864286
137621,20,95,6,4,182.3849231
137622,467,1954,154,159,179.1278667
137624,207,669,45,216,298.9626165
137627,47,131,15,32,436.8129032
137628,146,403,49,35,209.3165857
137629,0,57,0,0,475.4113803
137630,450,3167,104,244,629.2455824
137631,1,2,0,2,209.02
137634,0,1,0,0,393.5054688
137635,0,1,0,0,425.9445946
137636,0,5,0,0,366.5553226
137637,51,54,20,33,168.4432398
137639,78,146,19,5,132.363597
137641,127,411,16,41,205.9551751
137643,25,87,18,12,310.0806061
137644,53,877,13,52,149.2854928
137647,31,84,2,0,192.028655
137648,33,75,7,1,286.4253125
137649,27,239,9,19,184.0501062
137650,29,130,16,9,141.1060345
137652,0,29,0,0,186.2793103
137653,19,78,7,4,161.2646288
137654,20,57,3,0,211.4675889
137656,101,454,32,116,187.4214466
137657,40,531,9,37,342.4494541
137658,2,34,2,0,
137663,0,8,0,0,143.3
137664,40,121,14,2,133.5681633
137665,111,863,84,141,193.965878
137666,19,33,4,0,192.9492727
137668,122,2098,66,177,384.3571575
137669,94,981,19,60,272.0920016
137670,208,753,58,97,370.9010697
137672,53,243,16,50,361.2344749
137673,0,0,0,0,259.0222222
137674,231,355,22,46,259.0544625
137675,176,371,60,110,249.2894661
137676,0,0,0,0,320
137677,149,573,21,20,252.243819
137679,12,145,8,15,312.6062406
137680,20,32,5,11,268.0333654
137681,0,5,0,0,912.6
137682,0,4,0,0,102.1818182
137683,80,435,28,46,153.133851
137685,7,27,2,1,281.8672535
137686,29,154,12,8,241.2619565
137687,55,237,9,8,284.6713018
137689,0,9,0,0,289.42
137691,111,527,28,49,215.4948212
137692,0,222,0,0,187.0747023
137694,0,9,0,0,
137695,130,142,9,2,257.6459132
137696,190,664,28,7,263.1541306
137697,0,0,0,0,270.7108696
137699,0,0,0,0,165.4666667
137701,13,966,0,20,458.1976856
137703,10,46,3,5,207.554878
137704,0,259,0,0,149.4820248
137705,0,10,0,0,221.7083333
137706,13,65,4,0,216.6222543
137707,65,545,4,16,205.8968744
137708,0,0,0,0,288.9714286
137709,0,5,10,0,422.4078411
137710,0,0,0,0,262.4
137711,53,179,9,2,191.3497908
137712,5,5,2,1,423.9516129
137713,0,0,0,0,172.9
137715,62,327,23,50,251.340625
137716,2,40,0,6,291.0216495
137718,20,169,4,46,260.0692884
137721,0,0,0,0,76.4
137722,12,76,6,6,129.0321006
137723,5,76,4,25,284.5994595
137724,1,141,0,17,331.4058252
137726,0,4,0,0,78.33333333
137727,93,295,9,5,1291.2
137728,19,69,10,19,288.1255814
137729,41,84,2,2,191.48
137731,175,733,41,106,274.696205
137732,18,44,9,1,408.625
137734,0,0,0,0,484.1443902
137735,2,8,0,0,140.6032258
137737,8,273,1,1,242.8739635
137739,127,215,22,11,167.0927273
137740,28,2428,14,26,154.0335661
137741,0,15,0,6,233.6222222
137742,0,1,2,0,315.5496689
137743,17,216,11,30,260.6582143
137745,7,128,3,0,312.8494505
137749,24,161,9,9,185.6118827
137751,20,173,1,27,329.5437743
137752,0,0,0,0,126.5851923
137753,26,188,7,13,315.9478495
137754,132,371,35,43,199.4405433
137755,12,48,1,17,297.7833333
137756,22,171,5,18,170.3138587
137757,0,5,0,0,381.737037
137758,7,8,12,5,238.6448276
137760,66,184,20,22,174.5250122
137761,0,0,0,0,
137762,65,525,5,22,294.1440454
137763,54,292,4,21,169.8462544
137767,135,1454,43,237,
137770,33,1204,22,10,469.82
137772,12,38,3,0,222.5677143
137773,0,0,0,0,71
137774,4,24,2,1,241.9168831
137777,0,0,0,0,446.955643
137778,7,59,1,2,217.880198
137779,20,101,12,14,245.7744444
137780,0,16,0,1,101.3642857
137781,116,433,30,31,150.3433001
137782,14,118,1,7,190.351
137783,50,60,15,7,265.8292332
137784,8,29,0,0,252.7207317
137785,0,9,0,0,188.64
137786,129,2038,40,162,350.2528276
137787,19,72,1,1,190.568845
137788,33,194,13,5,213.0949153
137791,0,0,0,0,329.5833333
137792,1,21,0,0,290.5676471
137794,24,123,4,9,233.0715015
137795,3,10,4,0,492.1307692
137796,0,13,0,0,197.6142857
137798,1,99,2,0,216.0133333
137799,100,317,47,45,264.6992308
137800,53,291,8,33,231.0364157
137801,1,7,0,7,267.3848485
137802,1,2,0,0,206.0333333
137803,44,206,5,37,187.7106667
137804,13,51,1,0,212.8473684
137805,0,24,0,1,281.075
137806,0,15,0,3,210.026087
137807,9,18,1,0,178.3275862
137808,7,25,2,5,328.8442308
137809,0,171,0,0,164.7625379
137810,39,177,23,35,458.442924
137811,0,0,0,0,348.7714286
137812,80,134,12,16,205.4954022
137814,0,0,0,0,521.1521739
137816,0,0,0,0,422.8
137817,93,443,29,34,218.1629295
137818,1,12,2,0,192.6461538
137819,184,2742,55,125,414.998346
137820,9,71,3,9,251.5322695
137821,0,233,0,35,280.9333333
137822,0,198,0,0,291.9552083
137823,19,42,9,4,212.2388889
137825,19,61,2,11,1096.44
137826,43,141,13,39,310.6248996
137828,0,5701,0,0,188.3426966
137829,0,2,0,0,563.9222222
137831,0,0,0,0,
137833,0,1,0,0,270.9945765
137834,76,872,14,18,249.3768437
137835,2,1,2,0,383.55
137836,1,39,0,1,
137837,31,120,9,16,193.2344681
137838,9,68,3,1,226.1980315
137839,0,3,0,0,207.525
137840,19,51,0,0,168.8727273
137841,1,24,0,1,177.908
137843,5,5,0,2,303.6846154
137844,5,20,1,11,213.055814
137846,0,2,0,0,271.5
137847,0,32,0,4,219.5298507
137848,14,62,1,0,217.6
137849,21,201,8,19,205.6043478
137850,0,1,0,0,62.2
137851,0,6,0,4,177.2461538
137852,0,70,0,18,249.4717241
137853,4,40,3,2,246.1009804
137856,0,0,0,2,99.85
137857,0,2,0,0,263.4
137858,1,1,0,4,112.79
137860,2,24,0,0,223.6
137861,5,38,8,0,298.6810345
137862,0,0,0,0,602.4875
137863,0,0,0,6,306
137864,0,0,0,0,72.6
137867,0,0,0,0,394.3427419
137868,134,805,40,37,186.527921
137869,36,139,3,8,173.9278867
137870,52,263,19,38,165.7689209
137871,12,91,2,5,140.9084158
137873,39,55,34,0,321.4787402
137874,8,522,0,1,466.7363636
137876,36,240,17,17,171.6255898
137877,60,359,15,15,159.64765
137879,0,1,0,0,
137880,156,564,25,11,157.3802535
137882,70,332,15,1,140.7358804
137884,42,528,8,38,143.2266494
137885,66,230,15,24,169.6666351
137886,0,0,0,0,545.6027273
137887,0,0,0,0,499.5
137890,0,5,0,0,321.8410615
137891,13,57,7,13,219.0300613
137892,76,264,24,0,232.2667946
137893,3,42,0,8,152.436859
137894,16,49,2,10,189.4666667
137895,0,85,0,27,170.9594783
137896,0,10,0,0,196.4228261
137897,36,90,6,1,138.3562887
137898,0,2,0,0,141.6
137900,35,206,8,11,154.1552367
137901,20,85,4,6,184.301073
137902,10,102,9,12,189.1417683
137903,65,125,10,61,449.0378378
137904,115,420,22,0,234.8685326
137906,1,14,0,0,268.925
137907,86,293,6,10,170.0818954
137908,69,290,14,31,174.1104364
137910,113,519,18,50,274.6676326
137912,1,51,0,0,382.0323529
137913,140,647,31,30,262.0107143
137914,10,8,1,3,130
137915,287,1019,60,88,175.7536885
137916,218,868,20,21,159.6909091
137917,105,473,27,20,301.2242841
137919,52,185,22,13,176.7647832
137920,0,7,0,0,318.24
137921,83,328,14,52,250.9521353
137922,156,642,35,49,217.6
137923,31,43,1,8,163.1127907
137924,0,0,0,0,139.25
137925,6,5,5,17,236.9112676
137926,20,217,9,3,328.0058419
137927,19,51,1,1,222.3087607
137929,21,289,8,19,214.5476684
137930,30,150,5,11,227.6821948
137932,13,485,16,11,205.1297669
137933,40,577,2,30,273.8112121
137934,4,98,6,0,171.9589347
137935,65,314,19,35,221.4150133
137937,88,125,14,13,229.2258532
137938,83,236,6,10,134.2817585
137939,69,300,34,60,464.9204819
137940,155,413,19,24,168.3225712
137941,0,0,0,0,317.4111111
137942,6,33,1,4,187.1804348
137943,0,0,0,0,852.3333333
137945,73,342,41,66,337.0730821
137946,20,257,9,9,205.6467573
137948,55,246,9,22,331.939777
137949,5,52,7,16,244.553012
137951,296,797,124,103,530.3228332
137952,0,0,0,0,177.7133472
137953,9,23,0,1,169.1550633
137954,2,9,0,0,163.3002041
137955,0,0,0,0,125.9269231
137956,28,169,11,14,161.1898621
137957,0,0,0,0,317.3583315
137958,0,0,0,0,
137959,0,2,0,0,254
137960,81,707,33,49,200.3803022
137961,47,465,21,72,264.0294164
137962,0,0,0,0,524.4
137963,33,117,35,17,368.5844221
137965,4,27,0,6,127.7950704
137967,0,0,0,0,123
137968,0,38,0,7,154.4102804
137969,0,26,0,0,146.2362981
137970,0,53,0,47,157.1678328
137971,0,29,0,1,162.7883929
137972,0,20,0,0,145.6731818
137973,119,196,27,90,356.5056697
137974,7,29,2,5,209.8222973
137976,40,102,15,4,
137977,44,139,25,15,297.5061776
137978,136,1666,27,147,359.9654963
137979,14,235,6,0,184.7339651
137980,0,0,0,0,356.0526742
137981,41,1029,21,141,182.4347533
137982,25,619,11,30,188.7365037
137983,0,0,0,0,528.8
137984,22,125,1,4,187.554343
137985,11,50,0,1,185.0220657
137986,36,39,8,9,190.0777067
137987,36,481,20,43,230.1876953
137989,0,18,0,0,424.3672896
137991,27,174,6,5,140.5184061
137992,6,51,5,11,335.0410256
137993,0,0,0,0,211.4
137994,4,47,0,5,153.3027273
137996,103,241,21,3,168.6424444
138001,32,1117,15,0,
138002,0,0,0,0,
138004,38,822,27,19,300.8641499
138005,11,497,2,26,516.9397959
138006,82,511,16,62,349.9689769
138007,7,25,5,2,177.584
138008,6,48,0,0,101.5862903
138009,0,0,0,0,471.8461538
138010,10,39,4,0,217.0476636
138012,0,0,0,0,213.5
138014,10,42,8,1,124.4124113
138015,10,62,3,15,241.7742581
138016,1,38,0,5,695.0083333
138017,30,207,11,96,327.7809524
138018,58,193,37,43,223.2328267
138020,43,262,21,35,178.3500483
138021,47,126,26,13,217.7470588
138022,32,172,22,45,190.1412784
138023,58,179,12,12,314.6844944
138024,22,438,9,5,280.9038905
138025,230,1502,47,228,187.4875275
138026,22,69,11,38,310.3933333
138027,1,2,0,5,151.9692308
138028,1,1,0,0,696.6
138029,25,100,5,6,164.4763787
138030,18,64,2,0,259.5996622
138031,52,190,10,28,231.731448
138033,0,244,0,0,136.6864786
138035,0,0,0,0,617.3793103
138036,1,20,2,1,190.6333333
138037,170,211,25,1,162.5773883
138038,93,269,33,2,171.744801
138039,116,385,18,23,170.5226629
138040,8,53,0,7,131.3409449
138041,22,43,4,9,326.394
138042,8,36,0,0,179.2452941
138043,0,0,0,0,203.1444213
138044,11,2126,3,85,460.7073541
138046,0,0,0,0,302.6666667
138047,0,5,0,17,0
138048,88,344,39,105,298.8929372
138049,115,559,24,98,180.7686797
138050,102,222,6,9,266.9108696
138052,3,4,0,8,138.8283019
138053,0,0,0,0,366.8326167
138054,30,13,0,0,230.6898148
138055,11,53,1,1,239.4530675
138056,23,316,8,30,170.7425399
138057,94,391,25,25,145.5618471
138058,8,50,0,1,237.5063559
138059,0,0,0,0,432.2299387
138060,46,497,7,21,166.0262593
138062,178,516,55,183,256.5324965
138064,0,49,0,1,551.0483028
138066,70,491,12,21,255.1561538
138067,0,2,0,0,508.5360472
138069,11,21,0,0,295.0513889
138070,24,166,9,13,198.6224012
138071,26,117,5,0,183.1448837
138072,31,48,1,4,152.2095238
138073,0,31,0,1,222.8026667
138074,7,19,2,14,174.8419355
138075,225,2180,76,215,231.1152652
138076,0,30,0,0,334.6666667
138077,0,461,0,0,224.8316315
138078,35,37,2,17,180.5171103
138079,11,194,1,3,339.9498069
138080,38,165,1,3,148.725
138081,0,0,0,0,406.4514286
138082,529,2536,90,163,222.9702631
138084,8,43,1,0,227.6391892
138086,0,0,0,0,190.7919589
138087,5,392,10,54,420.4207368
138088,2,14,2,0,338.9310393
138089,0,498,0,0,165.4980602
138091,132,234,3,6,287.052552
138092,4,27,0,0,196.9175743
138093,110,185,16,4,207.2579767
138096,0,25,0,0,568.2499336
138097,0,0,0,0,87.75
138098,2,153,4,18,
138099,37,70,6,5,267.9004673
138101,0,627,0,128,155.9432595
138102,113,469,14,33,133.4282735
138103,10,42,0,0,181.9757062
138104,49,254,7,1,349.6199803
138105,0,2,0,0,159.7333333
138106,0,4,0,0,87.2
138107,104,204,20,7,208.0110595
138108,79,182,13,3,223.6934018
138110,33,188,20,48,199.1312709
138111,38,120,10,10,170.2775325
138112,49,344,10,4,138.5991309
138114,33,227,8,11,327.3083333
138115,1,10,0,2,207.447619
138117,10,26,0,18,199.6680365
138119,15,96,3,6,267.8684659
138120,16,64,3,21,
138121,0,7,0,0,113.5714286
138122,0,0,0,5,392.65
138123,0,0,0,0,684
138124,35,121,13,4,188.7866935
138125,0,0,0,0,35
138126,68,204,23,55,302.1081818
138128,3,7,2,0,160.5636364
138129,12,61,2,11,176.2347436
138130,39,107,19,19,311.277381
138132,0,11,0,0,469.4833333
138133,0,0,0,0,166.6675
138134,9,64,1,0,258.6290837
138135,100,297,44,38,311.8376577
138136,1,4,2,0,620.86
138137,20,126,5,5,181.0555556
138138,86,742,14,25,204.1859096
138140,23,107,1,1,190.9424706
138141,0,20,0,3,265.7413333
138142,0,0,0,0,307.5
138143,279,1297,60,57,161.569639
138144,0,0,0,0,613.5232143
138146,0,2,0,0,213.4666667
138147,27,118,7,19,201.8227557
138148,165,1099,55,3,173.5552067
138149,0,0,0,0,51
138150,0,0,0,0,128
138151,49,428,18,25,286.1978998
138152,4,14,0,5,128.7538095
138154,26,135,8,17,163.6900545
138156,0,0,0,0,405.2669393
138157,37,327,6,1,242.5860577
138158,0,0,0,0,137.4069805
138160,59,217,12,12,165.6733712
138162,23,96,1,0,206.1519153
138163,0,4,0,0,184.6
138164,1,1,2,0,205.14
138165,117,673,22,47,240.0562454
138166,0,2,0,0,138.7829787
138167,249,871,66,64,159.7985188
138168,68,227,22,26,172.5909058
138169,3,17,0,3,128.35
138170,51,418,10,31,278.9852
138171,115,157,9,3,245.6331225
138172,36,135,4,16,183.2118919
138173,38,168,11,29,235.3794601
138174,14,60,4,8,195.2251572
138176,16,81,5,5,214.0073718
138177,10,49,1,4,225.4569767
138178,14,50,4,4,191.3602703
138180,101,198,27,0,132.3754406
138183,0,0,0,0,826.1
138184,25,151,13,14,252.1719926
138185,1,12,0,4,138.1068966
138186,0,2,0,2,159.8533333
138187,0,40,0,15,225.1682028
138188,0,0,0,0,391.197191
138189,55,155,18,15,244.1725
138190,4,37,3,32,457.1596491
138191,0,0,0,0,167.5
138192,161,401,41,48,258.8765358
138194,32,161,6,30,353.7906579
138197,36,93,1,9,258.6445238
138198,0,0,0,0,183.0909091
138199,28,443,12,34,502.9699129
138200,0,0,0,0,110.8333333
138202,0,2,0,0,383.1180428
138203,0,0,0,0,273.2923077
138204,0,0,0,0,95
138205,33,178,9,3,138.3484099
138206,50,148,3,0,248.8347059
138207,2,6,2,0,293.9783333
138208,10,18,6,2,195.5787611
138209,11,26,1,246,504.6120879
138210,0,1,0,2,159.4706897
138211,48,208,19,20,232.9965723
138212,20,79,3,0,194.3458445
138213,2,14,2,2,243.1875
138214,0,129,0,0,216.9308507
138215,0,254,0,0,217.5654098
138216,0,652,0,0,
138218,9,17,2,1,214.6669291
138220,65,253,20,5,251.2708982
138221,0,0,0,0,342
138222,17,220,5,51,235.492823
138224,0,0,0,0,62.99166667
138225,0,0,0,0,244.9030612
138226,8,35,4,13,264.9626804
138227,0,0,0,0,232.369938
138230,0,3,0,0,209.3045198
138231,10,135,1,2,313.5645022
138232,4,41,0,9,172.6363636
138233,0,17,0,4,92.5
138234,0,1,0,0,176.7
138235,1,6,2,0,173.65
138236,0,3,0,0,215.0666667
138237,13,83,8,13,355.8633663
138238,6,27,3,0,104.6
138241,0,0,0,0,392.7240506
138242,0,0,0,0,89
138243,5,41,5,1,296.0729412
138244,12,31,12,0,210.4620536
138246,15,174,10,7,238.4010288
138247,0,11,0,1,317.074359
138248,0,24,0,0,168.3978571
138249,0,2,0,0,
138250,0,0,0,6,395.96
138253,0,0,0,0,413.8533333
138254,0,0,0,0,112.4
138255,2,23,0,0,199.4567308
138257,4,21,2,3,200.65
138258,0,0,0,5,714.3333333
138260,0,0,0,71,510.208342
138261,11,87,0,6,210.997546
138262,0,13,0,0,330.5714286
138263,0,0,0,1,164.1
138264,2,23,2,0,219.7376812
138265,3,13,6,0,168.7708333
138266,1,3,0,0,170.1153846
138267,0,291,0,98,211.8240991
138269,3,45,1,2,298.2363636
138270,29,310,19,29,452.9
138271,0,0,0,0,106.5
138272,0,0,0,0,151.6666667
138275,5,72,3,10,442.3857143
138276,0,2,0,0,176.7918919
138278,0,2,0,1,106.4
138279,43,198,11,0,162.9009272
138280,43,224,4,0,232.3838475
138281,1,9,0,0,382.65
138283,10,137,4,2,276.6404959
138284,8,5,3,0,470.2818182
138285,95,553,12,35,456.0728896
138286,2,23,2,0,326.037234
138288,11,7,6,4,236.5090909
138289,15,80,13,46,324.2915337
138290,2,15,2,1,327.6135294
138291,2,4,0,0,272.9645161
138293,2,24,2,4,260.6947368
138294,7,21,5,0,291.3541667
138295,0,2,0,1,140.72
138296,0,10,0,1,276.4
138297,7,41,0,11,183.0763441
138298,0,3,0,1,293.5
138300,1,3,0,2,222.9529412
138301,0,1,0,0,110.8
138302,0,0,0,0,602.4
138303,0,0,0,0,376.65
138306,8,87,0,6,165.8360119
138308,0,0,0,1,171.2
138310,12,30,14,1,228.9695652
138311,0,1,0,2,144.96
138312,7,95,5,1,234.4207229
138313,13,46,6,3,193.7836879
138315,0,1,0,0,208.0647059
138316,2,2,0,0,263.2
138317,14,38,13,0,296.989604
138319,12,131,0,1,569.6415152
138320,0,0,0,0,541.2666667
138322,28,59,2,4,240.3764215
138323,70,846,14,22,142.1057412
138324,78,277,17,9,203.0566506
138325,70,748,21,34,248.8903494
138326,30,140,6,13,156.6931034
138327,23,66,0,0,134.9696565
138328,8,13,3,1,150.4524272
138329,3,31,6,0,443.3021809
138330,12,51,10,2,185.3141844
138332,21,108,11,3,98.92222222
138333,147,524,24,35,234.7979571
138335,66,223,16,44,176.8396577
138336,30,64,19,23,191.7716814
138338,0,0,0,28,305.3559233
138340,38,67,18,0,248.0220365
138342,0,0,0,0,173.1816471
138344,6,49,1,2,173.3340909
138345,93,351,18,15,171.1396499
138346,58,228,9,48,143.5252049
138347,26,169,2,18,228.543185
138350,0,60,0,0,202.0983333
138352,10,59,2,29,139.5211371
138353,91,261,22,33,243.7815468
138354,22,61,1,6,193.8163959
138355,51,141,2,6,288.8623794
138356,45,312,5,1,246.8368942
138358,8,19,4,1,197.5722672
138359,267,2141,42,87,716.6065986
138360,0,0,0,0,661.6211027
138361,0,0,0,0,494.3145161
138364,26,265,32,93,216.8879961
138365,58,167,12,0,206.5530795
